sample_id,region,season,hour,ambient_temp_c,solar_irradiance_peak_w_m2,wind_speed_m_s,length_m,width_m,height_m,wall_thickness_m,roof_thickness_m,orientation,primary_material,insulation_thickness_m,pcm_thickness_m,occupant_count,equipment_load_w,air_changes_per_hour,indoor_temp_c,roof_loss_w,wall_loss_w,ground_loss_w,ventilation_loss_w,total_loss_w,envelope_r_wall,envelope_r_roof,room_volume_m3
4677,siachen,summer,15,5.65,650,8.2,3.726358301855942,4.663973974325553,2.3661133324120485,0.3919542626136311,0.2934055311708447,east,insulated-composite,0.0,0.016987704979361137,5,104.52907837376972,1.2620275519224806,16.1274,0.0,49.5026,666.3623,95.0234,810.8884,4.4683,0.37998,21.381
4678,ladakh,winter,12,-12.4,720,14.5,3.133610034615087,3.5957477522254213,3.1762026748949435,0.43308315189305646,0.13385773886779578,west,insulated-composite,0.05559222581337382,0.016979501260336427,5,82.64177595109386,2.0544195624800454,-2.1792,0.9101,45.7883,411.7859,124.1575,582.6418,6.60984,1.9195,17.592
4679,spiti,winter,23,-22.349999999999998,0,14.5,3.8889923221119407,3.77084695857042,3.068989905370503,0.17812814741671643,0.1993926740441445,west,rammed-earth,0.09296415917753768,0.040935983550377565,5,94.24994193446074,1.5949773105276008,-14.1648,36.6936,89.274,326.9737,141.3087,594.2499,3.74974,3.27127,32.203
4680,kaza,summer,15,17.025,650,8.2,4.351053807613113,3.3231401871223474,2.88502483159087,0.30083308713902507,0.21032254978935477,west,insulated-composite,0.0534159222044322,0.0482061380692868,2,182.11103416605977,2.542694761998229,24.4433,0.0,28.6139,244.7663,160.0944,433.4746,5.28263,2.13124,25.252
4681,spiti,summer,4,0.8499999999999999,0,8.2,5.783281757419893,2.5970928506357853,2.2068701381866407,0.30337363359396186,0.15300862508479207,south,rammed-earth,0.0,0.0,2,103.6923120806889,0.4271973311607384,4.2559,367.7652,94.1865,0.0,9.341,471.2927,1.12361,0.1391,19.101
4682,spiti,summer,7,6.249999999999999,380,8.2,5.745135306077124,2.5109756782168535,2.784760013102717,0.2909303268446488,0.33435493698001895,east,rammed-earth,0.13040859757113593,0.0,2,118.23439839573257,0.7650984929171154,13.6332,0.0,39.6975,240.6543,42.5595,322.9113,5.0293,4.25573,22.415
4683,spiti,summer,3,0.6500000000000001,0,8.2,4.339067324188608,3.421270608066377,2.5545969498845014,0.15230034114503907,0.2948248173856314,east,insulated-composite,0.10939336961581297,0.016036827533409764,6,146.72929539916112,1.4101922920939118,10.663,40.2842,62.593,520.9304,122.9216,746.7293,5.11409,3.68989,25.9
4684,spiti,winter,9,-17.05,480,14.5,4.844855108811332,4.086962960094947,2.2936436522351222,0.3791618080584943,0.2026943633951585,west,rammed-earth,0.0,0.0473766152634159,3,97.84157194044354,2.654187468401201,-10.7688,0.0,93.1161,177.5869,144.1351,414.838,1.72015,0.50011,25.722
4685,spiti,summer,18,9.55,90,8.2,4.614233322394846,3.9805425325928563,2.4810842772892423,0.19202632453860674,0.20939171705590376,south,rammed-earth,0.1103109094784468,0.0,5,121.62909161766552,0.8137395270149159,18.0135,33.2087,70.1636,445.2968,72.9601,621.6291,4.05396,3.53311,31.518
4686,spiti,winter,23,-22.349999999999998,0,14.5,3.7790222871455192,3.08728060049809,2.4111143951151175,0.278580872187016,0.16717651158720986,east,rammed-earth,0.0,0.04418519244134451,3,123.79567891560596,2.5458858013635157,-16.5396,151.8081,122.9615,66.1842,82.8418,423.7957,1.32635,0.44655,16.662
4687,spiti,summer,10,14.25,840,8.2,5.5780144496174024,3.2165616927331273,2.584999824100132,0.15866976738955865,0.2073555931954193,east,rammed-earth,0.1053711972795116,0.04786418136052037,4,185.00129447970514,1.3962000087541195,22.9286,0.0,39.5633,462.0077,135.2686,636.8396,4.09983,3.70067,33.213
4688,siachen,winter,17,-30.549999999999997,110,14.5,5.306006970546567,4.33430635748525,2.3093799076088235,0.2762609564090571,0.2999322314628133,east,rammed-earth,0.09845229497593418,0.036039596992684234,1,46.55500183336756,1.4274512389928704,-25.5104,23.0334,38.5012,6.3703,78.6501,146.555,4.24686,3.49633,32.528
4689,kaza,summer,4,1.8249999999999997,0,8.2,5.853470157087672,4.914086973052318,2.250520509146924,0.18011843339426487,0.30149218439659053,west,insulated-composite,0.0,0.0,8,142.88014178403796,0.32528066540634776,7.7347,620.2123,111.2233,183.1748,28.2698,942.8801,2.00132,0.27408,43.753
4690,spiti,winter,23,-22.349999999999998,0,14.5,3.5933168462140452,4.930805923467101,2.7209492331038585,0.38029556981309887,0.15262444951558857,north,insulated-composite,0.1371037435893853,0.056523589774170976,2,61.97245915317339,2.3177614504462642,-16.6304,21.6989,26.3711,89.2431,124.6594,261.9725,8.75699,4.67023,27.977
4691,spiti,winter,10,-15.549999999999999,610,14.5,3.9425342639126795,4.776714062132717,2.7678680078304616,0.2153994795695593,0.3127649468193002,west,rammed-earth,0.10616678785492951,0.05504512093938956,3,129.9839689140112,1.7692267281094598,-8.6388,0.0,44.4664,251.9412,141.4472,437.8548,4.38192,3.86847,34.417
4692,siachen,summer,6,-6.85,180,8.2,5.612828382427994,2.702305157718647,2.491976612038339,0.17506758673842873,0.3303963190040232,east,rammed-earth,0.1386652871411909,0.04109562713766999,8,182.92556438200447,1.2847629781172325,5.2976,25.3945,71.2698,758.885,127.3764,982.9256,5.12435,4.77631,24.282
4693,spiti,winter,17,-20.15,110,14.5,4.224957638032259,4.376665122909261,2.5832447850312814,0.2118507667026047,0.30715726861519793,north,insulated-composite,0.0,0.018952155257304617,3,40.40886619527319,2.0106128529593583,-15.1014,160.0629,67.6195,6.2913,106.4352,340.4089,2.48025,0.40558,31.196
4694,ladakh,summer,3,2.6,0,8.2,3.734057363221851,3.323147606591902,2.395758805313874,0.31730525326492,0.26300785791859227,west,insulated-composite,0.0,0.0,6,115.33938598272167,0.6307759783857401,10.2688,397.999,59.3378,231.8167,26.1859,715.3394,3.52561,0.2391,16.106
4695,ladakh,winter,18,-19.1,10,14.5,4.563979313516228,3.9881997752586638,2.30239714275611,0.42316572026533616,0.31561255909273356,east,insulated-composite,0.026590729018926375,0.0,4,55.68056891825404,2.444977252120398,-12.5326,107.0699,36.2645,199.7077,112.6386,455.6806,5.50762,1.0927,20.87
4696,spiti,summer,10,14.25,840,8.2,4.056817434792263,4.387135132819838,2.521598508710152,0.27884539493772453,0.19990631607375536,north,insulated-composite,0.13586590438601573,0.0,4,150.6171679742446,0.963303753478107,23.1782,0.0,22.2688,489.3949,82.186,593.8497,7.21543,4.29888,28.43
4697,kaza,winter,21,-21.175,0,14.5,4.792207044279317,4.8657700669287935,2.942581151539129,0.321634224831078,0.16666015818667634,west,rammed-earth,0.03728427556138519,0.0,2,114.21013128762475,1.5439098650173995,-16.1797,90.9053,107.0844,0.0,116.9813,314.9711,2.32106,1.28134,45.127
4698,siachen,winter,21,-32.55,0,14.5,4.670714949824004,4.167208736918056,2.9137870558485774,0.35218596287387416,0.30094774286791925,east,insulated-composite,0.07468960532802806,0.038025577401834994,2,179.50888603375216,1.3487528223250005,-26.1165,44.8752,42.6721,195.3076,96.6541,379.5089,6.43,2.79041,33.14
4699,ladakh,summer,10,16.2,840,8.2,3.2835772809183816,2.7332652475847743,3.193937457585638,0.3415756119452385,0.25902337812841353,south,rammed-earth,0.1410061516031717,0.03326265562524548,3,47.377767521302786,1.9574213859675083,25.2424,0.0,26.2758,253.958,86.7406,366.9744,5.75976,4.73014,14.58
4700,kaza,winter,2,-22.775000000000002,0,14.5,4.7340733186463355,2.6714072044604165,2.6825625853055093,0.31832517358026435,0.18965727935361354,east,insulated-composite,0.04925527624122937,0.0,7,113.7549810041523,0.9449626347002975,-11.2428,87.5938,77.8671,578.2729,70.0212,813.755,5.02953,1.665,19.117
4701,kaza,summer,10,15.225,840,8.2,5.782781850178391,3.1686524577218442,2.275850432383613,0.16350883333070249,0.28840801092472634,west,rammed-earth,0.13343363623139373,0.02488350247347131,3,157.64864159280742,2.0588675444838773,22.8609,0.0,21.2145,338.0906,146.4307,505.7358,4.81492,4.47152,27.711
4702,spiti,summer,20,5.45,0,8.2,4.007074250378832,4.511277284715206,2.721302288684521,0.2025922407204958,0.2724601029753473,north,rammed-earth,0.0,0.05535124922268884,6,183.41596083368313,1.40811030286457,12.3303,201.6793,235.4976,237.9326,108.3064,783.416,1.11935,0.6167,33.26
4703,spiti,summer,23,2.6499999999999995,0,8.2,5.407871598612029,4.086341666809702,2.8863407162459374,0.42932097963166815,0.272419835421402,west,rammed-earth,0.0,0.028064299727251336,6,159.1237210031514,1.4584127926315174,8.8127,313.2495,158.9465,179.8515,107.0763,759.1237,1.77717,0.43475,35.445
4704,ladakh,winter,17,-18.2,110,14.5,3.6458511287732054,4.445016817337283,3.126718688167723,0.3853509239137276,0.2989712142663654,north,rammed-earth,0.0,0.012913438700886988,8,100.06823043344593,0.6761793880549081,-10.1908,293.0408,215.1311,341.3649,50.5315,900.0682,1.51332,0.35788,27.76
4705,ladakh,summer,23,4.6,0,8.2,3.239910113282396,3.5677338551500366,2.653773609781508,0.2798556152217556,0.16592279954830286,north,insulated-composite,0.12617559380131338,0.0,4,150.17274287729873,2.13500833650289,14.0015,27.3438,42.2408,356.1465,124.4417,550.1727,6.93301,3.97434,18.445
4706,ladakh,summer,19,9.2,0,8.2,4.539348430934175,4.44702044638828,2.598364807437859,0.3943049851950453,0.2550893210243236,west,rammed-earth,0.0,0.011564052881082944,3,81.63035188400562,2.14340497348364,13.5031,281.1225,107.8112,0.0,91.1724,480.1061,1.53748,0.30899,29.409
4707,spiti,summer,9,11.850000000000001,720,8.2,5.78279712508183,2.729490082466623,2.6838815391505135,0.3824226250590463,0.207204869135533,south,insulated-composite,0.0,0.03735408405435965,3,123.94725372008095,2.606629251458505,21.0482,0.0,46.4375,463.8574,180.8778,691.1727,4.49817,0.4374,22.445
4708,ladakh,summer,14,19.2,800,8.2,5.100519038919559,4.667326588017371,2.385449229065358,0.2475545047302371,0.11932668680387451,east,insulated-composite,0.0,0.02060151133564401,4,113.01574008106164,1.8944156730228423,29.7435,0.0,88.2093,923.7768,266.5278,1278.5139,2.88795,0.24582,39.7
4709,ladakh,winter,20,-20.0,0,14.5,4.168436794619945,3.9482060934315495,3.0914785623973566,0.16180080391433865,0.18354836603737884,east,rammed-earth,0.0,0.010205488430448469,7,148.32793084392543,2.0092604801179728,-14.8511,360.7536,339.1891,17.1593,131.226,848.3279,0.6673,0.2349,37.738
4710,siachen,winter,2,-34.15,0,14.5,5.446052420703903,3.78386091580976,2.5615142921250422,0.24626239881679735,0.2991724314382163,east,insulated-composite,0.0,0.0,4,78.02269876186848,2.070303684773965,-29.4895,353.1154,64.8427,0.0,109.0435,527.0016,2.73625,0.27197,33.624
4711,siachen,summer,3,-9.75,0,8.2,5.9911233350059305,3.64507935620428,2.502816067273806,0.44421992788915066,0.2668273231027376,east,insulated-composite,0.10346287516046791,0.03948563673653101,3,77.07720945045426,1.932934311027101,-3.4847,37.5779,29.4977,193.4269,116.5746,377.0772,8.33425,3.64105,28.639
4712,kaza,winter,11,-13.775,690,14.5,3.2738055137745654,4.002715933738842,3.063676062427086,0.20307902924404667,0.329737241908021,north,insulated-composite,0.04479456559163797,0.05369323012607139,6,61.39624924516118,2.947204768328584,-4.755,0.0,63.2006,368.7527,233.516,665.4693,3.9718,2.01513,26.134
4713,kaza,summer,12,18.125,920,8.2,5.669135302325124,3.9744553836280048,2.9959841134515046,0.3998120733979751,0.29911989158325425,south,insulated-composite,0.0,0.0,1,139.79622773515422,2.7213618710911582,28.0265,0.0,54.5761,773.0771,349.6057,1177.2589,4.44236,0.27193,38.601
4714,kaza,summer,4,1.8249999999999997,0,8.2,4.4564788144200715,4.699958632580384,2.701753187052901,0.2768361488737157,0.3111509588429022,north,rammed-earth,0.1315985074799667,0.04854552456734747,3,107.79754716681794,2.5779205840471158,7.8484,27.4603,45.2774,150.0475,185.0123,407.7975,5.33679,4.59433,35.449
4715,spiti,winter,20,-21.95,0,14.5,3.4802589997982682,3.6114781618689156,2.5438180061017865,0.44276590349678735,0.2410720547992884,east,insulated-composite,0.0,0.0,4,176.997669811349,2.2123297232697885,-15.6904,358.997,37.9478,110.8246,69.2283,576.9977,4.91962,0.21916,14.873
4716,spiti,summer,10,14.25,840,8.2,4.243978476930034,3.6313666364932726,3.1239672907735696,0.36631563979571863,0.29542547067914876,west,rammed-earth,0.03281527366670806,0.0,7,97.85463920319133,1.8091260892342251,24.9792,0.0,110.6803,618.0693,174.5516,903.3012,2.35113,1.26297,26.755
4717,ladakh,summer,3,2.6,0,8.2,5.910435855002342,3.540323855016302,2.549893565804199,0.33820596289518184,0.2133944233037266,south,insulated-composite,0.0,0.012711415920511867,8,29.01354111608839,2.504880084376164,8.6281,452.5311,63.3516,150.5924,162.5385,829.0135,3.84259,0.27874,32.026
4718,spiti,winter,21,-22.15,0,14.5,3.7315797556955834,3.7875848168375503,2.678469747084409,0.22091708888461986,0.2158264532798101,south,insulated-composite,0.06428385603716541,0.0,7,145.70846718727603,1.356367848337215,-11.3933,70.9035,83.1346,569.5412,122.1292,845.7085,4.40263,2.1442,24.904
4719,ladakh,winter,19,-19.7,0,14.5,5.918370264585805,3.4032684768582753,2.2372287195382743,0.324379969763963,0.21750502801899557,west,rammed-earth,0.04023974331700207,0.010530359454132263,5,117.4954032512291,0.5700640363468499,-12.0652,103.3926,103.9801,371.4824,38.6403,617.4954,2.491,1.48732,26.414
4720,siachen,summer,5,-8.75,40,8.2,4.470933606308293,3.4034945716801044,2.7387383475702634,0.2919637083260582,0.23143243884473155,east,insulated-composite,0.0,0.0,8,92.97861530313692,1.0585022490034837,-1.2407,476.3973,81.743,267.2798,67.5585,892.9786,3.24404,0.21039,25.287
4721,ladakh,winter,8,-17.0,310,14.5,3.0479650488290604,4.110485410255605,2.9650919312946873,0.3513997254450609,0.26019409895335566,south,insulated-composite,0.1396969765827312,0.014460934841245995,7,173.6187543274872,1.2077062645181424,-4.0941,23.5196,51.8793,693.3467,104.8731,873.6188,8.23409,4.56619,20.018
4722,siachen,summer,4,-9.55,0,8.2,3.000479155966591,2.712324297310805,2.934843451335357,0.17264028790669356,0.22692801579841498,west,rammed-earth,0.10271843056534684,0.0,1,169.08826546316115,1.7972448701013368,-2.3165,17.7367,55.2414,127.2353,68.8748,269.0883,3.75209,3.31898,15.762
4723,kaza,winter,12,-13.375,720,14.5,4.973543821887483,4.595787578159718,3.0237517143880464,0.2860827784289519,0.130528719049267,north,rammed-earth,0.13797657232244465,0.0,1,38.68383731322249,1.6852219475106196,-8.3549,0.0,26.6631,3.2183,135.6249,165.5064,5.24067,4.29977,47.696
4724,siachen,winter,19,-32.05,0,14.5,3.2435999680460714,3.819450567990192,2.5341547552666484,0.314805318284865,0.11832333660221517,east,rammed-earth,0.13334258912900984,0.044004039641929296,5,111.57212517257425,2.577742765910241,-22.6517,26.2141,53.4865,381.4232,150.4483,611.5721,5.49999,4.44161,18.476
4725,ladakh,winter,8,-17.0,310,14.5,3.875033391211262,4.075277440142473,2.623277819947513,0.39953017616513636,0.20853686066979799,south,rammed-earth,0.0,0.045520280331826694,6,79.80722738710067,0.852645870737049,-8.7556,125.2497,143.1796,358.6436,52.7344,679.8072,1.78321,0.49305,22.319
4726,ladakh,winter,17,-18.2,110,14.5,3.1105204337219527,4.497827983171669,3.0600627980432673,0.3632779559781849,0.269906640190148,west,rammed-earth,0.11131020294154474,0.0,8,180.14850826541755,1.2915979490205294,-5.9044,41.5951,99.7584,714.4922,124.3028,980.1485,4.71851,3.61841,23.287
4727,ladakh,summer,14,19.2,800,8.2,4.356485394774904,3.9340277353051825,2.997160908567188,0.3910723421410936,0.16797956091417843,west,insulated-composite,0.04990987026544723,0.0,3,130.7957232871667,1.3228972566428832,27.4984,0.0,30.2616,395.7079,109.294,535.2636,5.85767,1.66513,29.62
4728,siachen,summer,7,-4.15,380,8.2,3.962033132871273,2.9783336108888125,2.4524656417781294,0.35837049720561137,0.2645243226624856,west,rammed-earth,0.03372047347011587,0.0,1,139.6689633465133,1.9647375574653951,2.5402,0.0,54.972,139.6112,64.4618,259.045,2.34913,1.26231,14.591
4729,ladakh,summer,23,4.6,0,8.2,5.076188313218253,2.6355663333536996,2.6512725893184874,0.2390855826385911,0.290229927726378,south,insulated-composite,0.12446097231933798,0.05544622150697246,2,178.87045225953605,2.270199116411265,11.7822,21.8131,35.216,204.3594,117.482,378.8705,6.79769,4.40503,21.437
4730,ladakh,summer,16,16.1,470,8.2,5.765877743072496,4.555576653306699,2.5506992313652277,0.2009272678179286,0.1745268741492721,west,rammed-earth,0.0,0.0,8,193.4494501839663,0.850089166400293,25.2049,0.0,399.5264,754.7584,126.1391,1280.4239,0.74418,0.15866,48.487
4731,siachen,winter,6,-33.35,15,14.5,5.721125615304545,3.8926152904345868,2.780324105554724,0.34839811183487557,0.22763220183579855,west,insulated-composite,0.0,0.0,5,154.41768664782748,2.771259325291377,-28.6558,482.6122,54.2931,0.0,165.1795,702.0848,3.87109,0.20694,37.777
4732,kaza,summer,20,6.425000000000001,0,8.2,4.103015580596873,4.068554318656095,2.622668803604245,0.40003653108854054,0.18416132349112058,west,rammed-earth,0.13272045412989514,0.0,4,162.73057309167888,0.8411564239756615,14.9644,34.0279,56.7658,413.5922,58.3447,562.7306,5.50345,4.18925,24.166
4733,spiti,summer,10,14.25,840,8.2,4.680424353545435,4.840373737225632,2.5012371438621654,0.1621754402658439,0.21582959118762957,east,rammed-earth,0.03429987147863269,0.040684212592287924,1,66.58839666618829,2.1042697391814214,20.2617,0.0,36.9309,160.4329,174.4323,371.7961,1.91127,1.50683,41.024
4734,ladakh,winter,18,-19.1,10,14.5,3.838013596707446,4.880927426823471,2.4501170432314376,0.2587294882809197,0.14374441476977937,east,insulated-composite,0.0,0.01800410517721354,6,69.83825519362648,0.8658309972242124,-13.2131,429.4367,71.8089,116.306,52.2866,669.8383,2.9948,0.2507,30.52
4735,ladakh,summer,22,5.2,0,8.2,3.8550161434998573,3.6820353989096706,2.3911608559514628,0.300893276381046,0.2213953258974859,north,insulated-composite,0.0,0.058670727451087444,7,102.26576621687953,0.6861914096207827,14.7643,229.1652,76.0466,453.5123,43.5416,802.2658,3.7344,0.59241,19.739
4736,kaza,summer,6,4.525,180,8.2,5.657685004488146,3.2194305224109137,2.252440718323289,0.27998219657640794,0.1612778112416843,east,rammed-earth,0.13722726380425185,0.0,6,58.72062124383454,0.5108931881463312,13.7814,21.6016,53.6673,542.6986,40.7532,658.7206,5.19537,4.30502,25.639
4737,ladakh,winter,21,-20.2,0,14.5,4.730763329656705,3.8463491634990588,2.795220050576291,0.18862343728965839,0.1149912812165331,east,rammed-earth,0.06089237588510513,0.03210000295011574,8,60.13584501044292,2.5419789208737864,-12.0292,68.712,126.0543,403.8687,261.5008,860.1358,2.75783,2.16376,37.458
4738,spiti,winter,5,-23.95,0,14.5,5.5931444037461535,4.257743663578822,2.846808507699696,0.4282692425740403,0.11679139956291676,west,insulated-composite,0.0,0.028687655460523293,6,194.22357398784825,2.9225175169790716,-18.4672,438.9993,55.2137,80.4896,219.521,794.2236,4.9498,0.29743,40.759
4739,ladakh,winter,15,-15.0,460,14.5,4.367171370235182,3.361240961942702,2.439134541867131,0.25482209593480043,0.12484777936031707,north,rammed-earth,0.10996821361059969,0.0,3,111.39603361550547,1.6897198006917706,-7.4621,4.7157,46.3328,260.7801,99.5675,411.396,4.27616,3.44587,23.257
4740,spiti,summer,12,17.150000000000002,920,8.2,3.5381483217611374,4.514805433200081,2.6780044394825024,0.22727482728197496,0.33285090924779637,west,insulated-composite,0.13051061110871082,0.01956252605562775,5,134.17053397861855,0.9693657605069679,27.1622,0.0,26.8905,560.4511,87.6144,674.956,6.61056,4.38788,26.858
4741,kaza,winter,8,-17.975,310,14.5,4.140535256752996,4.144308864285328,2.5157361138770353,0.21070173711981788,0.11363053405976195,east,rammed-earth,0.13684473002688938,0.014465955705104729,7,152.5492971974403,2.0409599031047323,-8.2705,21.2027,63.2656,565.0971,202.9839,852.5493,5.02363,4.34655,30.49
4742,spiti,summer,16,14.150000000000002,470,8.2,4.694383558575887,4.4089916799364355,2.687056435508744,0.2700918503641904,0.2764984031735586,north,rammed-earth,0.12279910985633623,0.056665285579228404,3,127.98495360863906,0.3036043166825441,21.7425,0.0,40.3002,375.6012,27.5264,443.4277,5.09929,4.35032,35.528
4743,kaza,summer,21,5.125,0,8.2,5.041333303595458,3.6843102841937547,2.704498084953787,0.28175844981339015,0.10864979589437859,south,rammed-earth,0.0,0.0,7,192.13465303172867,2.245374369822192,9.1475,756.4193,161.165,0.0,101.6404,1019.2247,1.04355,0.09877,33.48
4744,spiti,summer,23,2.6499999999999995,0,8.2,3.1340788527555192,2.506071477943384,2.728767660881222,0.31159394141295366,0.11943561594217117,north,insulated-composite,0.06718648110096408,0.014577240476402372,2,153.47176979285794,1.7359967712446824,11.6284,31.4573,43.6107,218.7299,59.6739,353.4718,5.59529,2.24171,11.391
4745,kaza,summer,19,8.225,0,8.2,5.772882427141248,3.314918824600957,2.354940371730949,0.19425249733637892,0.14409522057656338,south,rammed-earth,0.0,0.05801280747931574,6,52.26681860354414,0.7966777267807799,14.4481,230.0147,205.6079,163.8448,52.7994,652.2668,1.10621,0.51775,31.685
4746,spiti,winter,1,-23.15,0,14.5,3.492524898299831,4.489375177818902,3.1852268314264522,0.21148615224598621,0.1455110394490046,north,insulated-composite,0.04039414119815969,0.01318595163036206,2,27.882860940734524,2.5700805433084475,-18.403,51.5348,58.7669,0.0,145.35,255.6517,3.66182,1.44425,35.445
4747,kaza,summer,6,4.525,180,8.2,4.97855997247821,2.8186542555047946,2.411408678586366,0.3954869451376205,0.23363017619932064,east,rammed-earth,0.04269757394123898,0.043310526919367875,2,137.29757162550106,2.5733782692349094,11.1859,19.6227,57.7766,163.1454,96.7529,337.2976,3.04737,1.79499,16.793
4748,siachen,winter,0,-32.85,0,14.5,4.20831544781845,2.7668600963385757,2.957269484547572,0.20215938054614654,0.15155465655972153,north,insulated-composite,0.0,0.056210660063182746,6,111.23458890344482,0.5144312658583701,-23.6906,208.0927,127.0342,339.0203,37.0874,711.2346,2.62095,0.51251,23.418
4749,kaza,summer,10,15.225,840,8.2,4.366901031146119,3.6304849333504707,3.1398583761399497,0.2407884283939021,0.237074825675222,south,insulated-composite,0.10137056079705001,0.0,6,186.96661219527215,2.364135716673223,25.0426,0.0,40.4211,534.6482,257.9686,833.0378,5.74726,3.28736,33.067
4750,siachen,winter,0,-32.85,0,14.5,3.293853107039618,4.8015647826733865,2.9936036287299057,0.4043025670625373,0.32022710211301963,north,rammed-earth,0.0,0.0,1,163.65803445979853,2.1903297281121805,-28.9558,211.5646,104.1449,0.0,70.3679,386.0775,1.49742,0.29112,24.545
4751,siachen,summer,16,3.7500000000000018,470,8.2,4.825006347177305,3.3971808685054197,2.221241633647154,0.19806772415707546,0.17270651308483903,east,rammed-earth,0.0991592717195248,0.05585820778171825,2,118.17215747171778,2.247290784062414,10.3592,0.0,30.4867,184.6423,122.6573,337.7863,4.1108,3.53422,24.569
4752,spiti,summer,13,17.650000000000002,890,8.2,3.947845574519338,4.257719088705237,2.947548512190773,0.16342723353557234,0.26269285205478843,west,rammed-earth,0.0,0.05368786258808587,8,144.85753948201028,1.587156385621666,28.8105,0.0,273.1655,724.8566,210.5766,1208.5987,0.96321,0.59673,35.369
4753,siachen,winter,8,-29.35,310,14.5,4.19532410779045,3.5952270487731433,2.5393655192165907,0.15507749789859526,0.19181915840678115,south,insulated-composite,0.13557385979926312,0.018118613701543662,8,69.46615092056396,1.2782966019523938,-18.1336,23.5745,57.4653,656.3358,132.0906,869.4662,5.95217,4.40347,27.409
4754,ladakh,summer,1,3.5,0,8.2,4.600645553370068,2.8192268479270837,2.2675483974584654,0.40444261078278476,0.1553005040291726,south,rammed-earth,0.0,0.0,4,111.36351642439382,0.3643291395818733,8.2462,436.0251,89.9126,0.0,8.4719,534.4096,1.49794,0.14118,14.577
4755,kaza,summer,10,15.225,840,8.2,3.775600816877292,3.2623195668968616,3.1427167193130043,0.3203236028145141,0.167600607790514,west,rammed-earth,0.0,0.018411733872564222,2,113.9767183954678,0.8431027160350528,25.6554,0.0,178.6269,468.2077,67.4155,714.2502,1.30913,0.27511,22.808
4756,ladakh,winter,7,-19.2,120,14.5,4.715330479252538,4.088238793836478,2.2081859889869366,0.3882080055034341,0.23213137506578596,west,insulated-composite,0.0,0.03527538851736684,4,99.08896314439853,1.523220233506404,-12.8565,201.583,40.9652,181.2948,75.246,499.089,4.54859,0.4462,23.169
4757,ladakh,summer,9,13.8,720,8.2,4.820663029349152,4.10207810851794,2.5226286389054873,0.4089056911181692,0.34554367972657435,west,insulated-composite,0.021629773988927646,0.019481925281874146,4,105.04394325406261,0.5116555595661951,22.8806,0.0,34.904,564.8536,40.5895,640.3471,5.32872,1.09946,25.992
4758,kaza,summer,7,7.225,380,8.2,4.036262016651061,2.7481588252585967,2.854418449509857,0.2525841690808073,0.13822707233996662,south,insulated-composite,0.0,0.0,8,107.58489398317093,2.1911740618414575,18.0871,185.3028,107.685,455.1705,159.4266,907.5849,2.80649,0.12566,19.929
4759,ladakh,winter,22,-20.3,0,14.5,3.699935771739594,2.8147346015903443,3.021226271218625,0.3897482409979982,0.34917573766850774,south,rammed-earth,0.06479620194547364,0.0595051002384436,2,28.668242163949742,2.2527440114449626,-14.1457,23.9362,52.1132,84.1486,68.4702,228.6682,3.80373,2.67765,14.693
4760,ladakh,summer,20,7.4,0,8.2,4.229601945497916,4.299447029302015,2.200957405949919,0.25186108597946766,0.1424973257157514,east,rammed-earth,0.0,0.0,3,57.622639545453964,2.2305675369894606,10.4934,434.2412,105.1283,0.0,60.9559,600.3254,0.93282,0.12954,26.283
4761,spiti,summer,6,3.55,180,8.2,3.5864232240876497,3.905224178461935,3.10205048846645,0.2888533019505226,0.26776341993722114,south,rammed-earth,0.09782314195950577,0.028037582952646523,6,198.31775738663416,1.9953454213313964,13.7242,24.851,86.2317,507.2766,179.9584,798.3178,4.22108,3.39468,26.373
4762,siachen,winter,5,-34.35,0,14.5,4.317785544272631,4.036484530955652,2.277706191358397,0.3961025482354589,0.1272319379272073,south,insulated-composite,0.03620780958421062,0.0,6,144.72033654115478,1.833409201377376,-25.6684,124.7523,51.4572,449.1564,119.3545,744.7203,5.49835,1.21287,22.309
4763,kaza,winter,16,-17.775000000000002,290,14.5,3.389795209910824,3.32769220313092,2.9898620447183446,0.2090403801046095,0.2787284760935622,west,rammed-earth,0.0,0.0,8,71.17612966363896,0.5543101922802884,-9.0841,206.4074,338.177,291.4346,35.1571,871.1761,0.77422,0.25339,21.713
4764,spiti,winter,19,-21.65,0,14.5,3.473469236193401,2.931829131445142,2.5847552034992005,0.17690272321487577,0.345995965798105,east,rammed-earth,0.0,0.035190896871057066,3,55.99162498511991,2.198877922920415,-16.2241,100.6193,159.2614,30.3572,65.7538,355.9916,0.8898,0.54915,16.397
4765,siachen,winter,16,-29.15,290,14.5,4.636702865809788,3.0952341890709465,2.725080742358599,0.38357748466370223,0.34369260038045324,north,insulated-composite,0.08228493512648967,0.04515867728585612,2,29.77604270080095,1.8276729441737032,-22.956,9.8839,25.1635,119.9543,74.7743,229.776,7.05651,3.10699,19.651
4766,ladakh,winter,20,-20.0,0,14.5,3.071078750696497,4.313850658037575,2.7469598007343206,0.44371730223255934,0.18452882814505572,west,rammed-earth,0.0,0.03236175079152292,6,123.09144269353934,1.7981649975156717,-12.4281,261.576,142.1112,238.512,80.8922,723.0914,1.85914,0.3835,17.676
